cell_id	global_mCH	global_mCG	#non_clonal_reads	coverage	global_mCCC	#contact	clusters	subclusters
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G10_AD001	0.03648855535415705	0.7379290560908429	3753251	54082938	0.011908400907190194	266239	L2/3	L2/3-4
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G10_AD002	0.02678678930065113	0.7463655057014804	4267402	60571973	0.006780171129897024	322952	L2/3	L2/3-4
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G10_AD004	0.004400944544629949	0.7503397577275478	4861892	69276682	0.004119614935294418	266587	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G10_AD006	0.006628574335248952	0.7434318263642442	5189640	72283839	0.004551198218984309	342552	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G11_AD001	0.006953878936441743	0.7494856693075919	4036477	58346628	0.004808592542028372	247494	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G11_AD002	0.01632248046772552	0.7672503161953061	5621060	77635583	0.005330027090910497	396621	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G11_AD004	0.007027931492450076	0.736462529894538	5126061	71229243	0.004870063456430328	334351	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G11_AD007	0.007061999542997251	0.7413703101950098	4744392	65659131	0.004208259423325518	324153	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G11_AD010	0.006765872832155198	0.7363126018632166	4803924	65826794	0.004278329883078053	339927	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G12_AD001	0.005355329349294038	0.7314317944264752	4483992	65926727	0.004893099257608741	297998	MP	MP-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G12_AD004	0.006336025707336267	0.7485028491788468	4000913	57371201	0.0045419989155699135	293446	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G12_AD006	0.010219397206964347	0.7548953822145266	4101718	58305669	0.006828279386554361	277169	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G12_AD007	0.007699207489167232	0.7518515205519355	3385482	48466504	0.005768032788928612	212176	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G12_AD008	0.0067415704403497555	0.7449870362579789	3185938	45216154	0.004825618546710913	218669	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G12_AD010	0.005230247059736019	0.7567244891030152	3949650	55615743	0.004117210196051383	280167	OPC	OPC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G12_AD012	0.014471253296039004	0.7682942058359016	3961193	56362718	0.005243233819436859	275565	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G1_AD001	0.05458081171174199	0.7634228300562713	3183316	46098501	0.012992353939049184	226415	L5	L5-3
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G1_AD002	0.0045569477399946675	0.7424034718367376	3941812	56819976	0.004039464470480033	249491	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G1_AD008	0.012944737839414341	0.741379334459724	3688281	52635598	0.008248367771269539	242855	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G1_AD012	0.0381386636299108	0.7532187010369502	3916645	55506531	0.008221320220934275	295211	L2/3	L2/3-3
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G2_AD002	0.043990363380648975	0.8021152363028154	3151226	46059304	0.009643340161330049	203424	Vip	Vip-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G2_AD004	0.006549002648791827	0.7494639014105221	4105450	58119034	0.004437237506477677	271594	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G2_AD006	0.005385982702795064	0.7176708504605104	4452412	62618466	0.004205494786477766	308614	Endo	Endo-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G2_AD010	0.007312351363330129	0.7483625823671984	3848454	54478149	0.004286051761826812	250255	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G3_AD006	0.007503247257751996	0.748376521619216	859587	12007336	0.005645173918781976	59210	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G3_AD007	0.006292009091920859	0.7399902125244255	5815754	78366454	0.004283296663275313	399472	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G3_AD008	0.005972910889229825	0.7533777793786322	4644510	64090267	0.004577549017852929	276918	OPC	OPC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G3_AD012	0.06561229087987744	0.7922439863321725	5286624	71923486	0.01347794126248285	392657	L5	L5-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G4_AD002	0.028148092366517757	0.7645895275786763	4144707	59477007	0.006672059512349511	292946	L5	L5-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G4_AD004	0.018113875240056906	0.7750098192398914	4288927	62215578	0.005470986975253584	243021	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G4_AD006	0.03215542651963198	0.7545437438445315	4344733	60672871	0.007347037479519767	333618	L2/3	L2/3-4
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G4_AD007	0.005753910069613249	0.7410679434054397	4311002	60939334	0.004113468382660613	258054	Endo	Endo-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G4_AD008	0.04594141838267863	0.7680869446416786	3355538	47324007	0.009949016288269805	237531	L4	L4-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G4_AD012	0.017071613132546317	0.7671052706730797	4091402	58653896	0.005513966484301317	251825	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G5_AD001	0.007364483566952842	0.756193684135947	3412073	49743432	0.004686003410345287	212067	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G5_AD002	0.006960488508585629	0.7507368929365438	3825395	54902285	0.003928713716984322	272174	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G5_AD007	0.0066491532758890795	0.7482799580300521	3945260	56124935	0.004025940137589029	268019	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G5_AD008	0.029925515562184334	0.7461597655311445	3555808	50249750	0.007158072748039848	277487	L2/3	L2/3-4
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G5_AD010	0.06641933034846705	0.8038043100806863	3092047	44688497	0.013225565868662118	213153	Sst	Sst-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G5_AD012	0.007356418649345209	0.743368871995676	4060910	58764078	0.004117281392457522	263056	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G6_AD002	0.006508938467803479	0.7259750630522702	3646095	52765653	0.005597756779398196	234000	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G6_AD004	0.006792832779088168	0.7321445818224478	2553463	36914219	0.00432708216498075	171455	Endo	Endo-3
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G6_AD006	0.005669703024642245	0.7475188085388592	3848683	55253011	0.0039466891486045624	270824	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G6_AD007	0.0066567520752694835	0.7433756529183297	3253992	46974252	0.004113407375625938	223728	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G6_AD008	0.006837343960338912	0.7363557516339317	2962402	43703663	0.004783412678726431	179692	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G7_AD001	0.006921775130583805	0.7334590215762244	3875032	54929917	0.004658368299735226	265776	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G7_AD002	0.026015992640719594	0.7923962737152517	3919422	54634249	0.006058807802234989	282001	Pvalb	Pvalb-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G7_AD004	0.0057573172282770774	0.7411141849466197	4146534	58487286	0.00400405409612451	283440	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G7_AD008	0.006786645241717748	0.7436256634192713	3732258	52826353	0.004531415458431204	242266	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G7_AD012	0.03468587602407095	0.7562218173385475	4073754	57971855	0.00783057607192735	302927	L2/3	L2/3-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G8_AD001	0.04448361146675114	0.7656920688074583	4871413	67474932	0.011956003401109172	373848	L4	L4-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G8_AD002	0.009608669082388896	0.7367008296730112	989059	13959795	0.006437799229620615	66057	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G8_AD004	0.006785950969664406	0.7499919941891598	6378528	86981585	0.004310687265482724	473952	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G8_AD007	0.008107195047005586	0.7583414662427891	5753475	79003018	0.005462751378347755	407982	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G8_AD008	0.008152080033428398	0.7472446134790188	5453751	75058469	0.005200568020016602	368002	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G8_AD010	0.006654166791361814	0.7442175452490508	5727604	78579468	0.004270557287182358	424336	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD001	0.021871237494605816	0.7648286019454095	4412014	63049202	0.010045114711161299	272461	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD002	0.007206848045743036	0.7453750915029557	4864167	69590601	0.00522008085843694	299255	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD004	0.005608893187218595	0.737149264732424	5750879	79278248	0.00406741860898364	376214	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD006	0.02080240139712122	0.7704181593010068	5819761	81447070	0.006145817874047957	361363	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD007	0.04203333901331701	0.8039184139474991	4342744	61219046	0.008659211951097966	288836	Sst	Sst-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD008	0.007743391790440701	0.7386901463325641	4405276	61164996	0.0047563906988511715	308887	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD010	0.01709726792403795	0.7635781007322738	3713285	51712530	0.0054250028017225425	243419	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H10_AD004	0.005746504169246744	0.7614493063962753	4426692	62504995	0.0045946813187191324	296119	OPC	OPC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H10_AD007	0.0037132954576485607	0.7388122356767067	4268825	59734942	0.0033142750174905105	271174	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H10_AD008	0.007713310942729924	0.7434152809745189	4037565	57564340	0.005320933072570446	258698	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H10_AD010	0.008138841947117491	0.6741643492531225	4147366	58677989	0.0070037484017780914	239780	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H10_AD012	0.006252101473776142	0.7513795176951954	4237402	59236189	0.004388781505845137	288617	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H11_AD001	0.07509651934641541	0.8121394227380644	3972553	57248724	0.016511946062330796	222046	Sst	Sst-3
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H11_AD004	0.007002865313847316	0.7489673730177887	5919314	81402344	0.004479990599363988	405965	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H11_AD006	0.058430568949339325	0.8031142128854861	5848161	80203802	0.011809891305268884	413404	Pvalb	Pvalb-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H11_AD007	0.0069841563744173175	0.7468345428142801	5542107	76023649	0.004287965829448621	386977	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H11_AD012	0.03213713123963735	0.8000866508760268	5196316	71212722	0.008061857809679352	328954	Vip	Vip-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD001	0.004505988709747581	0.7106732540487722	2973682	44558786	0.004128337203209817	164574	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD002	0.0036915371239143015	0.763536424497336	2876003	41469477	0.003445348411694382	169046	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD004	0.017117799984450215	0.7675481619804414	3571722	51551444	0.005326175158988211	246784	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD006	0.015422539435779047	0.7712795494638727	3552004	52288817	0.0056132775182220615	214009	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD007	0.006077544477992983	0.7403340688086519	3644662	52168370	0.004358616483381522	268595	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD008	0.004227529895537424	0.7840796457127963	2640250	38333887	0.003920246234575213	111105	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD010	0.0041637733990305004	0.7151333778523937	3151251	44712999	0.003915701818455813	189929	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD012	0.006679566832626129	0.7565283008876503	3188507	46084514	0.004370130428211139	211665	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD001	0.008217541900813198	0.7397577556758718	3062472	44311219	0.005074484827634992	206967	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD002	0.02828701514591832	0.7491873318081013	3654730	52893681	0.0069690518016843955	266218	L2/3	L2/3-4
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD006	0.0040445074773318625	0.7198586989807079	3587804	51690425	0.003619508933406372	203641	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD007	0.018899143955263948	0.7705609143495961	3488601	50706736	0.006186468971638976	205536	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD008	0.030467929349819876	0.7904257150349792	3341534	47937088	0.008383744073709634	209758	Ndnf	Ndnf-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD010	0.05225784048314203	0.7999713801650411	3708002	52407702	0.010733130524226014	240772	Sst	Sst-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD012	0.008442883618919197	0.7476474633011124	3767757	54791984	0.005228539983155852	210383	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD002	0.00624611175174823	0.7487786032286802	3453919	49503709	0.0040111158288968	234785	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD004	0.007102743291032671	0.7531351937281	3896788	55573471	0.0044323071991296155	251388	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD006	0.0067070612173907454	0.7520987008127173	4484704	63045647	0.004373306813749406	311726	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD007	0.006431660328713812	0.761362281298939	3867131	56019993	0.004198304560196125	224301	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD008	0.008139002456819514	0.7427089276860174	3635748	51462620	0.004800080439633535	244234	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD012	0.007168418920843074	0.761698023339701	3819878	54982413	0.00435146211124474	218153	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD001	0.008424648384086497	0.7367651112785547	665834	9838976	0.004866350196217163	42962	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD002	0.04126029507176831	0.8023376645869145	568992	8531941	0.008829510185152153	36755	Pvalb	Pvalb-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD004	0.00961318576304967	0.7484804932718729	840601	12375986	0.004518107183404258	48040	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD006	0.007040753920569914	0.7408495142100235	792803	11548098	0.004684508244900083	49015	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD008	0.034499581384829905	0.7902006369905202	651483	9652413	0.008606178959910935	37619	Ndnf	Ndnf-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD010	0.014958590289658721	0.7687816230837355	732646	10779452	0.00496849830550452	41268	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD012	0.00679744128565213	0.7632446215937356	694292	10391168	0.004376882901608935	36720	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H4_AD001	0.007041808358434476	0.7383964473254705	1232145	17304392	0.005439896292661376	83384	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H4_AD006	0.00660161514409954	0.7545394773494027	5054872	72315341	0.0045541925105389855	297604	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H4_AD007	0.005599178428086958	0.7319698534357798	2714464	37905347	0.0040303843270404404	160096	Endo	Endo-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H4_AD008	0.007357063941456349	0.7485990648415678	3907569	54858973	0.004647302504700907	271119	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H4_AD012	0.006220480963909944	0.7508920450677014	4356578	60885336	0.004289899768696993	304297	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H5_AD001	0.0075911956617100455	0.7389808462035657	638571	9163446	0.005740330818144028	40183	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H5_AD006	0.0069735066916572705	0.738326727786491	4412722	63039447	0.004799883556160607	286699	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H5_AD008	0.016329737743706704	0.7635732105634612	3090298	44456217	0.00599626205481319	206358	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H5_AD012	0.004884827157328857	0.7632162392415196	3800467	54343618	0.004185874118597941	261819	OPC	OPC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H6_AD001	0.04953060659608769	0.8005124005470556	3060893	44326970	0.01159334414795963	219635	Vip	Vip-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H6_AD002	0.03746414881504585	0.7579661936565267	3743453	53582360	0.008434397707177637	292483	L2/3	L2/3-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H6_AD006	0.007082307633042486	0.7516296287020573	3716628	54103661	0.0049039598609651475	225702	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H6_AD008	0.014996285782359465	0.7561607840754304	3425568	48917516	0.005497049221342404	237729	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H6_AD012	0.004518490000759025	0.759395813133119	3754046	53322619	0.004117036950628523	285770	OPC	OPC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H7_AD001	0.007268661175818137	0.7479531125058246	3530161	50642912	0.00448647846755528	236268	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H7_AD002	0.005837600541771682	0.7500734409513895	4367462	61847541	0.0038911875280389923	323657	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H7_AD006	0.018395229777426813	0.7690585080505006	4639486	65628669	0.007593550264934728	315384	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H7_AD007	0.009439275056715872	0.757402556835745	3988839	56284972	0.0041471354275055185	267708	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H7_AD008	0.008960819102746969	0.7545498890820512	4305409	62184777	0.004936721748932255	260183	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD004	0.037678934229150286	0.8000582835088346	3700220	53088835	0.008194634686954187	252428	Sst	Sst-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD006	0.01316719359196703	0.7601698446238053	4187833	60377459	0.010271970894674392	234383	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD007	0.0074246010342663375	0.7502405078550264	2711273	39370714	0.004680732316563117	159346	ODC	ODC-2
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD008	0.004717081313452821	0.7260888040230047	4088041	57902645	0.004158579459992998	265248	MG	MG-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD010	0.006142258305726028	0.743215056365378	3974635	55757532	0.004063404498212823	292252	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD012	0.014476425489967954	0.7426516611311919	4090751	58954144	0.005075138714808218	260527	OPC	OPC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD001	0.00671815527223855	0.7550149867446612	5010539	68799986	0.004951861829798115	336156	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD002	0.005636968388631794	0.71525860841445	5456527	75666974	0.004325308026065394	369058	Endo	Endo-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD006	0.01101011354088069	0.7770982126843979	5935216	81572201	0.005086971584179954	368749	Astro	Astro-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD007	0.0058593334537678675	0.7489191040241643	6044898	82011070	0.0040436868218448035	425964	ODC	ODC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD008	0.005913006748146934	0.7586367491281242	5535896	76743262	0.005068767434836811	314904	OPC	OPC-1
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD010	0.042765535141588686	0.8015682769268273	4721854	63677679	0.009215490733815342	335852	Pvalb	Pvalb-1
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD001	0.041926460356026096	0.7578999431425074	2793191	38164522	0.010597792103550184	241867	L2/3	L2/3-3
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD002	0.019361798430433747	0.7756915916929866	3856777	52255518	0.0067385235128976815	308762	Astro	Astro-1
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD007	0.05259729722170572	0.8124845837205965	2885160	39145584	0.011258308711738938	222826	Pvalb	Pvalb-1
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD008	0.011216467844618916	0.7812982187051682	2863968	38892904	0.00853670941270286	211905	MP	MP-1
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD010	0.009755246351202677	0.7417022067960177	3346031	44862814	0.006096822746724023	251538	Endo	Endo-1
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD012	0.058420927741210285	0.8181653055271424	3688389	49311673	0.01306069056116013	302126	Sst	Sst-2
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A11_AD004	0.024344532673303765	0.7880624946597784	593347	8163022	0.00770268660176917	31926	Astro	Astro-1
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A11_AD007	0.018729354699593005	0.7614472565728064	547033	7300366	0.007408906085222115	30603	Astro	Astro-1
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A11_AD008	0.008217090349270127	0.7620303503464428	512589	6859660	0.0060033431565284	26830	OPC	OPC-1
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A11_AD010	0.008012269310102214	0.7619853945259158	538969	7155527	0.005382311824135285	28092	OPC	OPC-1
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A12_AD001	0.0079270960428754	0.7742698677209658	2512123	34483425	0.006169583594874353	188293	OPC	OPC-1
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A12_AD002	0.010729152500066341	0.7659506065199727	2717041	37053521	0.006364822242856445	198693	ODC	ODC-2
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A12_AD006	0.010317212498474301	0.7669811742180982	2980812	40388321	0.006521925359614155	218867	ODC	ODC-2
